epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,3877.73,0.3681,0.23871,0.86001,0.96985,0.99324,0.99381,0.98242,0.2635,0.18367,0.7861,0.007987,0.007987,0.007987
63,3937.79,0.36763,0.23456,0.85681,0.96746,0.99143,0.9943,0.98163,0.25458,0.17671,0.78268,0.007954,0.007954,0.007954
64,3998.14,0.36975,0.23599,0.85909,0.96984,0.98405,0.99298,0.97507,0.24897,0.19331,0.77722,0.007921,0.007921,0.007921
65,4066.31,0.37044,0.23942,0.85897,0.97939,0.98175,0.99401,0.97309,0.26462,0.18202,0.78885,0.007888,0.007888,0.007888
66,4132.4,0.36451,0.23236,0.85487,0.96794,0.98383,0.99238,0.98016,0.26089,0.18078,0.78571,0.007855,0.007855,0.007855
67,4201.07,0.36578,0.23411,0.85721,0.9759,0.98613,0.99151,0.97984,0.2585,0.18659,0.78485,0.007822,0.007822,0.007822
68,4270.35,0.36728,0.23516,0.8582,0.9709,0.99193,0.99214,0.979,0.25174,0.18782,0.7824,0.007789,0.007789,0.007789
69,4335.8,0.36,0.23066,0.8565,0.96489,0.98649,0.9934,0.98179,0.25688,0.18458,0.78121,0.007756,0.007756,0.007756
70,4397.53,0.36293,0.23639,0.85734,0.96021,0.98887,0.99344,0.97421,0.27077,0.19381,0.79827,0.007723,0.007723,0.007723
71,4458.69,0.36324,0.2325,0.85559,0.97053,0.99324,0.99204,0.97981,0.25918,0.18942,0.78618,0.00769,0.00769,0.00769
72,4520.61,0.35972,0.23324,0.85441,0.97162,0.98883,0.99171,0.97789,0.27274,0.19474,0.78933,0.007657,0.007657,0.007657
73,4580.68,0.3588,0.23013,0.85405,0.9787,0.98402,0.99185,0.9818,0.25024,0.18486,0.7805,0.007624,0.007624,0.007624
74,4643.64,0.35613,0.22802,0.85105,0.97352,0.98493,0.99169,0.9821,0.24622,0.19467,0.77722,0.007591,0.007591,0.007591
75,4703.59,0.35489,0.22652,0.85213,0.97002,0.9868,0.99153,0.98204,0.23874,0.17016,0.77936,0.007558,0.007558,0.007558
76,4764.73,0.35319,0.22727,0.85165,0.95985,0.98794,0.99148,0.98255,0.2418,0.18095,0.78255,0.007525,0.007525,0.007525
77,4824.69,0.3526,0.22368,0.85154,0.97442,0.96603,0.99083,0.98076,0.24456,0.17603,0.77793,0.007492,0.007492,0.007492
78,4885.25,0.36033,0.23027,0.85497,0.96703,0.99129,0.9914,0.9821,0.24548,0.17955,0.78399,0.007459,0.007459,0.007459
79,4946.31,0.34811,0.22466,0.84859,0.96393,0.99324,0.99165,0.98001,0.24874,0.17256,0.78106,0.007426,0.007426,0.007426
80,5007.06,0.35156,0.22499,0.85261,0.97028,0.98963,0.99107,0.97716,0.25553,0.18056,0.77958,0.007393,0.007393,0.007393
81,5068.43,0.34734,0.22375,0.84768,0.95878,0.9889,0.99136,0.9826,0.24323,0.17827,0.78106,0.00736,0.00736,0.00736
82,5128.64,0.34524,0.22156,0.85043,0.97409,0.98649,0.99201,0.98359,0.24502,0.16894,0.78123,0.007327,0.007327,0.007327
83,5189.31,0.34312,0.22059,0.84638,0.97454,0.98649,0.99192,0.98238,0.24398,0.16946,0.77911,0.007294,0.007294,0.007294
84,5251.67,0.34497,0.21941,0.848,0.963,0.98033,0.99114,0.97951,0.24678,0.16883,0.77884,0.007261,0.007261,0.007261
85,5311.92,0.34395,0.2224,0.84969,0.96868,0.98284,0.9915,0.9827,0.24651,0.17627,0.77731,0.007228,0.007228,0.007228
86,5376.07,0.34442,0.21834,0.84722,0.97558,0.9871,0.99182,0.98007,0.25139,0.17711,0.77754,0.007195,0.007195,0.007195
87,5444.91,0.34048,0.21863,0.84377,0.95679,0.99196,0.99128,0.98069,0.24475,0.18095,0.779,0.007162,0.007162,0.007162
88,5513.01,0.34077,0.21969,0.84879,0.96286,0.99324,0.9909,0.98027,0.24321,0.17546,0.78127,0.007129,0.007129,0.007129
89,5580.8,0.33872,0.21714,0.84479,0.95953,0.99324,0.99021,0.9802,0.23845,0.16658,0.77923,0.007096,0.007096,0.007096
90,5648.85,0.33534,0.21542,0.84387,0.97125,0.97929,0.98992,0.9778,0.23521,0.17316,0.77854,0.007063,0.007063,0.007063
91,5711.03,0.33669,0.21651,0.84313,0.96325,0.98558,0.99089,0.97949,0.2407,0.18604,0.78136,0.00703,0.00703,0.00703
92,5772.28,0.33418,0.21226,0.84213,0.9719,0.99324,0.99198,0.98181,0.23748,0.1721,0.77801,0.006997,0.006997,0.006997
93,5834.78,0.33452,0.21339,0.84166,0.97937,0.98221,0.99199,0.98082,0.23632,0.17103,0.77685,0.006964,0.006964,0.006964
94,5895.77,0.33816,0.21842,0.84294,0.97257,0.97822,0.99161,0.97875,0.23623,0.16956,0.77797,0.006931,0.006931,0.006931
95,5956.9,0.33606,0.21529,0.8467,0.96904,0.99324,0.99197,0.97923,0.24,0.17389,0.77882,0.006898,0.006898,0.006898
96,6018.92,0.33339,0.21237,0.84118,0.97156,0.99324,0.99178,0.9773,0.24198,0.17577,0.77839,0.006865,0.006865,0.006865
97,6080.87,0.33062,0.21247,0.83953,0.96494,0.99324,0.99153,0.97836,0.24009,0.17149,0.77755,0.006832,0.006832,0.006832
98,6141.81,0.33327,0.21153,0.84293,0.9671,0.99324,0.99127,0.97888,0.2468,0.18112,0.77783,0.006799,0.006799,0.006799
99,6203.01,0.32769,0.21243,0.84084,0.96921,0.98806,0.9916,0.97896,0.24044,0.1766,0.77814,0.006766,0.006766,0.006766
100,6264.19,0.32744,0.21011,0.8375,0.96744,0.98711,0.9914,0.9797,0.23971,0.17519,0.77685,0.006733,0.006733,0.006733
101,6324.94,0.32838,0.21105,0.84141,0.96234,0.99324,0.99125,0.98194,0.23492,0.1746,0.77428,0.0067,0.0067,0.0067
102,6385.84,0.32451,0.20796,0.84103,0.96305,0.9863,0.99099,0.98077,0.2274,0.17199,0.77374,0.006667,0.006667,0.006667
103,6447.71,0.32325,0.20764,0.8363,0.96399,0.98888,0.99131,0.98236,0.22448,0.17052,0.77365,0.006634,0.006634,0.006634
104,6508.21,0.32127,0.20246,0.84051,0.96425,0.99265,0.99122,0.98232,0.22673,0.17532,0.77317,0.006601,0.006601,0.006601
105,6569.85,0.32004,0.20484,0.83896,0.96967,0.98088,0.99145,0.98341,0.22738,0.17237,0.77278,0.006568,0.006568,0.006568
106,6628.93,0.3255,0.20588,0.84344,0.96969,0.98007,0.99117,0.98316,0.22723,0.16469,0.77399,0.006535,0.006535,0.006535
107,6689.94,0.32314,0.2039,0.83715,0.96587,0.98874,0.9912,0.98097,0.22655,0.16789,0.77404,0.006502,0.006502,0.006502
108,6750.22,0.32105,0.20463,0.8357,0.96497,0.99276,0.99042,0.97969,0.22725,0.16597,0.77484,0.006469,0.006469,0.006469
109,6811.43,0.32289,0.20731,0.8399,0.95727,0.99076,0.99063,0.98062,0.22454,0.16554,0.77478,0.006436,0.006436,0.006436
110,6872.71,0.31744,0.20546,0.8348,0.96982,0.97695,0.99102,0.97755,0.21603,0.1681,0.77114,0.006403,0.006403,0.006403
111,6935.27,0.3192,0.20494,0.83778,0.95432,0.99238,0.99094,0.98041,0.21467,0.16368,0.77038,0.00637,0.00637,0.00637
112,6995.3,0.31849,0.2038,0.8368,0.95723,0.98814,0.99086,0.98037,0.21458,0.16389,0.77048,0.006337,0.006337,0.006337
113,7056.7,0.31905,0.20527,0.84082,0.96523,0.98695,0.99112,0.98188,0.21798,0.16185,0.77063,0.006304,0.006304,0.006304
114,7118.63,0.31795,0.20408,0.83529,0.96586,0.98537,0.99118,0.98267,0.22004,0.16241,0.77045,0.006271,0.006271,0.006271
115,7179.68,0.31745,0.20525,0.83892,0.95797,0.99289,0.99133,0.9826,0.22458,0.16141,0.77039,0.006238,0.006238,0.006238
116,7241.6,0.31462,0.20048,0.8321,0.97089,0.98312,0.99126,0.9817,0.23109,0.15907,0.77243,0.006205,0.006205,0.006205
117,7302.7,0.31499,0.20493,0.83556,0.95835,0.99316,0.99154,0.9817,0.23206,0.16233,0.77288,0.006172,0.006172,0.006172
118,7364.63,0.31452,0.20171,0.83408,0.95666,0.99324,0.99172,0.98027,0.23188,0.17065,0.77316,0.006139,0.006139,0.006139
119,7427.36,0.31215,0.20393,0.8363,0.96556,0.98452,0.99217,0.98089,0.23101,0.16551,0.77403,0.006106,0.006106,0.006106
120,7488.17,0.31474,0.20126,0.83395,0.96517,0.98345,0.99205,0.98165,0.23267,0.16939,0.77446,0.006073,0.006073,0.006073
121,7550.57,0.31104,0.20246,0.8339,0.96339,0.98337,0.9918,0.98202,0.23172,0.16685,0.77485,0.00604,0.00604,0.00604
122,7612.93,0.31799,0.20634,0.83437,0.96634,0.9828,0.99173,0.98308,0.23162,0.16573,0.77567,0.006007,0.006007,0.006007
123,7674.49,0.31398,0.20187,0.83665,0.97955,0.98412,0.99193,0.98421,0.23025,0.16721,0.77556,0.005974,0.005974,0.005974
124,7736.08,0.31012,0.20156,0.8321,0.97947,0.98332,0.99193,0.98362,0.23273,0.16545,0.77556,0.005941,0.005941,0.005941
125,7797.72,0.30807,0.19856,0.83345,0.9786,0.98489,0.99204,0.98217,0.23426,0.16576,0.77686,0.005908,0.005908,0.005908
126,7857.12,0.30897,0.19829,0.83321,0.97756,0.9887,0.99204,0.98265,0.23447,0.16581,0.7767,0.005875,0.005875,0.005875
127,7917.5,0.3076,0.19659,0.83323,0.97651,0.993,0.99217,0.98188,0.23416,0.16154,0.77815,0.005842,0.005842,0.005842
128,7976.62,0.31005,0.19777,0.83063,0.97603,0.99308,0.99225,0.98138,0.23369,0.16297,0.77795,0.005809,0.005809,0.005809
129,8037.56,0.30805,0.19824,0.83174,0.9724,0.99324,0.99206,0.98269,0.23453,0.16242,0.77873,0.005776,0.005776,0.005776
130,8098.21,0.31042,0.20102,0.83513,0.9726,0.99085,0.99219,0.98312,0.23388,0.16307,0.77836,0.005743,0.005743,0.005743
131,8158.4,0.30687,0.19685,0.83133,0.97282,0.99048,0.99219,0.98325,0.23268,0.16062,0.77774,0.00571,0.00571,0.00571
132,8219.59,0.30257,0.19433,0.83175,0.97332,0.99249,0.99225,0.983,0.22872,0.16425,0.77741,0.005677,0.005677,0.005677
133,8280.11,0.30443,0.19612,0.83166,0.97398,0.99303,0.99191,0.98265,0.22713,0.16002,0.7772,0.005644,0.005644,0.005644
134,8350.31,0.30551,0.19442,0.83294,0.97317,0.99324,0.99191,0.9834,0.22688,0.16286,0.77731,0.005611,0.005611,0.005611
135,8417.95,0.30429,0.19427,0.83332,0.97215,0.99324,0.99191,0.98299,0.22744,0.16115,0.77759,0.005578,0.005578,0.005578
136,8486.8,0.30318,0.19358,0.83263,0.97128,0.99324,0.99191,0.98295,0.22814,0.16047,0.77806,0.005545,0.005545,0.005545
137,8556.28,0.29875,0.19063,0.82806,0.97213,0.99324,0.99191,0.983,0.22763,0.16026,0.7784,0.005512,0.005512,0.005512
138,8625.51,0.30159,0.19579,0.83115,0.97355,0.99324,0.99191,0.98299,0.2264,0.16323,0.77818,0.005479,0.005479,0.005479
139,8690.14,0.30328,0.19503,0.83167,0.97576,0.99324,0.99191,0.98305,0.22583,0.16244,0.77795,0.005446,0.005446,0.005446
140,8752.34,0.30041,0.19208,0.82882,0.97529,0.99324,0.99191,0.98288,0.2268,0.16199,0.77869,0.005413,0.005413,0.005413
141,8812.91,0.3013,0.19593,0.83273,0.97407,0.99324,0.99191,0.98292,0.22602,0.16409,0.77798,0.00538,0.00538,0.00538
142,8876.99,0.30079,0.19252,0.8282,0.97396,0.99324,0.99197,0.98282,0.22579,0.16402,0.77877,0.005347,0.005347,0.005347
143,8937.96,0.2984,0.19232,0.8296,0.97267,0.99324,0.99197,0.98322,0.22664,0.16898,0.77853,0.005314,0.005314,0.005314
144,9002.27,0.2919,0.18863,0.82726,0.9721,0.99324,0.99197,0.98385,0.22596,0.1649,0.77836,0.005281,0.005281,0.005281
145,9063.34,0.30142,0.1931,0.82997,0.97231,0.99324,0.99203,0.98388,0.22486,0.16553,0.77796,0.005248,0.005248,0.005248
146,9133.5,0.29709,0.18999,0.828,0.97232,0.98957,0.99191,0.98454,0.22287,0.16487,0.77704,0.005215,0.005215,0.005215
147,9200.29,0.29375,0.18988,0.82888,0.97211,0.98683,0.99191,0.98494,0.22232,0.16425,0.77705,0.005182,0.005182,0.005182
148,9266.98,0.29639,0.19029,0.82832,0.97618,0.9863,0.99178,0.98476,0.22247,0.16668,0.77694,0.005149,0.005149,0.005149
149,9333.8,0.29235,0.18888,0.8255,0.97626,0.9863,0.99178,0.98476,0.22144,0.16875,0.77644,0.005116,0.005116,0.005116
150,9400.45,0.29148,0.18739,0.82696,0.97631,0.9863,0.99178,0.98426,0.22101,0.17019,0.77612,0.005083,0.005083,0.005083
151,9467.45,0.29604,0.19091,0.82966,0.97582,0.9863,0.99178,0.98383,0.21974,0.17043,0.77672,0.00505,0.00505,0.00505
152,9536.77,0.29133,0.18721,0.82251,0.97383,0.9863,0.99178,0.98422,0.21906,0.17101,0.77658,0.005017,0.005017,0.005017
153,9602.3,0.28992,0.18563,0.82647,0.97217,0.9863,0.99178,0.98413,0.22028,0.16874,0.77692,0.004984,0.004984,0.004984
154,9665.12,0.29344,0.18891,0.82498,0.96927,0.9863,0.99178,0.98465,0.21992,0.17036,0.77663,0.004951,0.004951,0.004951
155,9725.5,0.29227,0.18931,0.8263,0.96548,0.98669,0.99172,0.98375,0.21985,0.17003,0.77675,0.004918,0.004918,0.004918
156,9785.02,0.29451,0.18918,0.82952,0.96559,0.98742,0.99172,0.98427,0.21984,0.17179,0.77694,0.004885,0.004885,0.004885
157,9845.72,0.29292,0.19058,0.82416,0.96562,0.98779,0.99172,0.98431,0.21897,0.16941,0.77644,0.004852,0.004852,0.004852
158,9905.92,0.29214,0.18892,0.82651,0.96586,0.98732,0.99172,0.98392,0.21841,0.16839,0.77634,0.004819,0.004819,0.004819
159,9966.54,0.28668,0.18518,0.82562,0.96582,0.98728,0.99172,0.98335,0.21829,0.16841,0.77602,0.004786,0.004786,0.004786
160,10026.7,0.28755,0.18624,0.82564,0.96576,0.98734,0.99172,0.9834,0.21809,0.1682,0.77584,0.004753,0.004753,0.004753
161,10087.2,0.28589,0.18618,0.8237,0.9657,0.98782,0.99178,0.98291,0.21862,0.1691,0.77599,0.00472,0.00472,0.00472
162,10147.2,0.28316,0.18383,0.82355,0.96566,0.98839,0.99178,0.98333,0.21906,0.16774,0.77613,0.004687,0.004687,0.004687
163,10208.3,0.28859,0.18798,0.82706,0.96552,0.989,0.99178,0.98331,0.21987,0.16672,0.77586,0.004654,0.004654,0.004654
164,10267.6,0.28294,0.18187,0.82065,0.96513,0.9903,0.99178,0.98332,0.22009,0.16606,0.7759,0.004621,0.004621,0.004621
165,10327.8,0.28658,0.18298,0.8262,0.96512,0.99081,0.99178,0.9834,0.21997,0.167,0.77569,0.004588,0.004588,0.004588
166,10388.5,0.28459,0.18319,0.8231,0.96521,0.99119,0.99185,0.98337,0.22006,0.16864,0.77553,0.004555,0.004555,0.004555
167,10448.9,0.28021,0.17998,0.82282,0.9651,0.99148,0.99185,0.98345,0.21983,0.16967,0.7756,0.004522,0.004522,0.004522
168,10510.6,0.2809,0.18134,0.82544,0.96501,0.99081,0.99178,0.98341,0.21959,0.16601,0.77545,0.004489,0.004489,0.004489
169,10571.1,0.28128,0.18148,0.81887,0.96423,0.99201,0.99165,0.98322,0.22011,0.16906,0.77522,0.004456,0.004456,0.004456
170,10631.2,0.28185,0.18016,0.82338,0.96435,0.99194,0.99165,0.98281,0.22024,0.16954,0.77511,0.004423,0.004423,0.004423
171,10691.1,0.28064,0.17958,0.82296,0.96415,0.99155,0.99159,0.9832,0.22084,0.16883,0.77509,0.00439,0.00439,0.00439
172,10752.2,0.28349,0.18083,0.82338,0.96401,0.99144,0.99159,0.98328,0.221,0.16831,0.77538,0.004357,0.004357,0.004357
173,10812.4,0.27876,0.17769,0.82294,0.96409,0.99157,0.99159,0.98367,0.22167,0.16736,0.77513,0.004324,0.004324,0.004324
174,10873.1,0.27675,0.17742,0.82034,0.96412,0.9917,0.99165,0.98332,0.22203,0.16754,0.77526,0.004291,0.004291,0.004291
175,10934.5,0.27456,0.17596,0.82136,0.96405,0.9913,0.99165,0.98335,0.22224,0.1703,0.77562,0.004258,0.004258,0.004258
176,10994.4,0.28099,0.18282,0.82221,0.9641,0.99108,0.99145,0.98374,0.22218,0.16438,0.77539,0.004225,0.004225,0.004225
177,11054.2,0.27691,0.17866,0.81977,0.96406,0.99132,0.99145,0.98325,0.22184,0.16292,0.77531,0.004192,0.004192,0.004192
178,11115.4,0.27408,0.17646,0.82248,0.96395,0.99141,0.99145,0.98328,0.22205,0.16344,0.77534,0.004159,0.004159,0.004159
179,11175.2,0.27455,0.17943,0.81985,0.9639,0.99113,0.99139,0.98322,0.22218,0.16184,0.77519,0.004126,0.004126,0.004126
180,11235.4,0.27255,0.17793,0.81688,0.96384,0.99081,0.99139,0.98319,0.22156,0.16316,0.77499,0.004093,0.004093,0.004093
181,11296.9,0.27344,0.17881,0.82002,0.96386,0.99105,0.99139,0.98362,0.22168,0.16494,0.77496,0.00406,0.00406,0.00406
182,11357.2,0.2709,0.17563,0.81774,0.96387,0.99154,0.99139,0.98319,0.22145,0.16415,0.77441,0.004027,0.004027,0.004027
183,11417.4,0.27445,0.17677,0.82086,0.96388,0.99159,0.99139,0.98236,0.22178,0.16417,0.77451,0.003994,0.003994,0.003994
184,11478.4,0.27129,0.17343,0.82008,0.96381,0.99123,0.99145,0.9828,0.22168,0.16388,0.77446,0.003961,0.003961,0.003961
185,11539.2,0.27192,0.17539,0.81816,0.96387,0.9916,0.99139,0.98279,0.22131,0.16399,0.77435,0.003928,0.003928,0.003928
186,11600,0.26827,0.17403,0.81795,0.96394,0.99189,0.99139,0.9831,0.22121,0.16415,0.77436,0.003895,0.003895,0.003895
187,11661,0.26798,0.17349,0.81619,0.96402,0.99244,0.99139,0.98312,0.22145,0.16239,0.77424,0.003862,0.003862,0.003862
188,11722.6,0.27058,0.17378,0.81973,0.96399,0.99251,0.99139,0.9831,0.22198,0.16259,0.77414,0.003829,0.003829,0.003829
189,11782.4,0.26679,0.17086,0.81735,0.96401,0.99282,0.99139,0.98361,0.22181,0.16108,0.77421,0.003796,0.003796,0.003796
190,11843.5,0.26421,0.17325,0.81739,0.96404,0.99324,0.99139,0.98358,0.22245,0.16176,0.77418,0.003763,0.003763,0.003763
191,11904.7,0.26777,0.17203,0.81662,0.96397,0.99324,0.99139,0.98288,0.22194,0.16197,0.77434,0.00373,0.00373,0.00373
