epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,956.478,0.57581,0.38065,0.96678,0.96743,0.98649,0.99034,0.92774,0.37943,0.28793,0.84486,0.009604,0.009604,0.009604
14,1031.83,0.57132,0.37584,0.95983,0.96564,0.99324,0.98917,0.93187,0.37939,0.27852,0.83833,0.009571,0.009571,0.009571
15,1109.6,0.55239,0.36046,0.95122,0.95986,0.98638,0.99013,0.94229,0.35707,0.29156,0.82584,0.009538,0.009538,0.009538
16,1187.23,0.54482,0.35953,0.94655,0.97864,0.98286,0.98837,0.93102,0.37974,0.31499,0.84808,0.009505,0.009505,0.009505
17,1263.05,0.54483,0.35429,0.94712,0.9826,0.99324,0.98954,0.93244,0.36606,0.28866,0.83181,0.009472,0.009472,0.009472
18,1339.7,0.53604,0.34558,0.93977,0.98041,0.99123,0.99112,0.95,0.34018,0.24234,0.81557,0.009439,0.009439,0.009439
19,1416.6,0.52377,0.34038,0.93691,0.96706,0.98413,0.98942,0.94869,0.33103,0.28393,0.81378,0.009406,0.009406,0.009406
20,1493.85,0.52094,0.33567,0.93437,0.97321,0.98184,0.99137,0.95209,0.3385,0.26591,0.81578,0.009373,0.009373,0.009373
21,1570.94,0.51476,0.3311,0.93175,0.97037,0.98711,0.99162,0.95198,0.32484,0.24534,0.81327,0.00934,0.00934,0.00934
22,1647.76,0.51034,0.32415,0.92821,0.98209,0.98667,0.99106,0.95061,0.34474,0.25258,0.81855,0.009307,0.009307,0.009307
23,1724.14,0.49762,0.31838,0.92588,0.97042,0.97754,0.99381,0.95506,0.31569,0.2466,0.81245,0.009274,0.009274,0.009274
24,1801.65,0.50168,0.3242,0.92446,0.97559,0.98073,0.99133,0.95628,0.32967,0.24289,0.81252,0.009241,0.009241,0.009241
25,1876.79,0.49718,0.31521,0.92413,0.97995,0.9741,0.99076,0.95283,0.31857,0.23508,0.8109,0.009208,0.009208,0.009208
26,1953.38,0.49914,0.31507,0.92388,0.9765,0.98836,0.99402,0.96341,0.3141,0.22468,0.80698,0.009175,0.009175,0.009175
27,2032.36,0.48896,0.31159,0.92356,0.98139,0.98629,0.99165,0.95976,0.32271,0.24799,0.80691,0.009142,0.009142,0.009142
28,2109.89,0.4861,0.31041,0.91824,0.97761,0.97973,0.9914,0.96563,0.3018,0.24336,0.80682,0.009109,0.009109,0.009109
29,2187.84,0.47721,0.30012,0.91247,0.99543,0.97321,0.99369,0.96328,0.3049,0.21798,0.80717,0.009076,0.009076,0.009076
30,2265.54,0.47031,0.29853,0.91124,0.98582,0.97973,0.99363,0.9686,0.29852,0.21861,0.80838,0.009043,0.009043,0.009043
31,2339.78,0.47064,0.29438,0.91011,0.974,0.99324,0.99147,0.96795,0.28895,0.21181,0.79907,0.00901,0.00901,0.00901
32,2415.37,0.4637,0.29479,0.90648,0.96184,0.99324,0.99066,0.95861,0.29936,0.24166,0.79901,0.008977,0.008977,0.008977
33,2488.84,0.46218,0.29288,0.90519,0.97345,0.98858,0.99161,0.96386,0.28085,0.22834,0.79438,0.008944,0.008944,0.008944
34,2563.36,0.45996,0.29319,0.90181,0.97392,0.98232,0.99077,0.97563,0.28559,0.20153,0.79562,0.008911,0.008911,0.008911
35,2639.39,0.46191,0.28822,0.90359,0.98057,0.98649,0.99158,0.96105,0.29742,0.21713,0.80304,0.008878,0.008878,0.008878
36,2713.19,0.4578,0.28864,0.90243,0.98342,0.98649,0.99144,0.9716,0.2665,0.19938,0.7915,0.008845,0.008845,0.008845
37,2787.57,0.4543,0.28579,0.90027,0.96873,0.98649,0.99033,0.96737,0.28504,0.21596,0.79608,0.008812,0.008812,0.008812
38,2861.85,0.44812,0.2834,0.89636,0.97419,0.98252,0.99019,0.9693,0.275,0.21639,0.78809,0.008779,0.008779,0.008779
39,2936.77,0.4481,0.27913,0.89478,0.97472,0.98509,0.99055,0.97215,0.26978,0.21995,0.79095,0.008746,0.008746,0.008746
40,3010.53,0.43931,0.2776,0.89276,0.984,0.9864,0.99182,0.97473,0.29634,0.2128,0.8,0.008713,0.008713,0.008713
41,3085.44,0.4434,0.277,0.89769,0.98365,0.98886,0.99172,0.97389,0.30238,0.21004,0.80033,0.00868,0.00868,0.00868
42,3158.72,0.44176,0.27904,0.89495,0.97161,0.98753,0.99137,0.97432,0.26816,0.19464,0.78907,0.008647,0.008647,0.008647
43,3232.16,0.44052,0.27335,0.8937,0.97577,0.99022,0.99182,0.97663,0.27164,0.19795,0.78792,0.008614,0.008614,0.008614
44,3306.48,0.43408,0.27434,0.89393,0.9691,0.98888,0.9907,0.97754,0.24648,0.20021,0.78084,0.008581,0.008581,0.008581
45,3380.28,0.43407,0.27292,0.89065,0.98263,0.98409,0.99191,0.9828,0.27702,0.19281,0.79191,0.008548,0.008548,0.008548
46,3453.41,0.43493,0.2707,0.88874,0.97165,0.98034,0.99154,0.97915,0.25393,0.1988,0.78719,0.008515,0.008515,0.008515
47,3526.91,0.42936,0.26892,0.88814,0.98039,0.98201,0.99191,0.97623,0.26127,0.19374,0.78933,0.008482,0.008482,0.008482
48,3601.16,0.4239,0.26913,0.88559,0.97718,0.98453,0.99129,0.97629,0.25148,0.18965,0.78319,0.008449,0.008449,0.008449
49,3675.63,0.42359,0.26531,0.88269,0.97484,0.99324,0.99146,0.97933,0.26026,0.19662,0.78378,0.008416,0.008416,0.008416
50,3750.17,0.42172,0.26804,0.885,0.9749,0.99037,0.99142,0.98036,0.24859,0.18822,0.78032,0.008383,0.008383,0.008383
51,3823.85,0.42151,0.26336,0.88659,0.97479,0.98823,0.99175,0.97871,0.26502,0.18123,0.78588,0.00835,0.00835,0.00835
52,3896.14,0.41853,0.2604,0.88185,0.97615,0.99255,0.99186,0.97778,0.2613,0.18606,0.78484,0.008317,0.008317,0.008317
53,3969.48,0.42029,0.26045,0.8809,0.96368,0.99096,0.99102,0.97814,0.2538,0.18905,0.78202,0.008284,0.008284,0.008284
54,4043.75,0.41741,0.26429,0.88207,0.97758,0.9835,0.99129,0.97908,0.24572,0.18567,0.78088,0.008251,0.008251,0.008251
55,4118.27,0.41459,0.26062,0.88067,0.96878,0.9908,0.99095,0.98135,0.2608,0.2127,0.78488,0.008218,0.008218,0.008218
56,4192.72,0.40853,0.25561,0.87639,0.96944,0.98649,0.99101,0.9772,0.24969,0.18355,0.78211,0.008185,0.008185,0.008185
57,4267.99,0.40909,0.25383,0.8761,0.96497,0.98649,0.99149,0.98081,0.24575,0.19032,0.77909,0.008152,0.008152,0.008152
58,4346.75,0.4099,0.25586,0.87739,0.97736,0.98649,0.99187,0.97759,0.26351,0.1871,0.78623,0.008119,0.008119,0.008119
59,4424.75,0.41498,0.25593,0.8813,0.9761,0.99324,0.99208,0.97901,0.24742,0.18549,0.77877,0.008086,0.008086,0.008086
60,4502.32,0.40312,0.25425,0.87341,0.97379,0.99175,0.99054,0.98104,0.25817,0.18645,0.78315,0.008053,0.008053,0.008053
61,4576.95,0.40876,0.25474,0.88095,0.97561,0.99246,0.99199,0.98281,0.24589,0.17968,0.77732,0.00802,0.00802,0.00802
62,4653.36,0.40305,0.25375,0.87579,0.97142,0.9863,0.99045,0.98014,0.23583,0.18338,0.77653,0.007987,0.007987,0.007987
63,4733.08,0.40126,0.25087,0.87411,0.97419,0.99324,0.99107,0.97691,0.24268,0.18626,0.77851,0.007954,0.007954,0.007954
64,4813.21,0.39797,0.24882,0.87137,0.97004,0.98972,0.9915,0.97547,0.25105,0.17858,0.78493,0.007921,0.007921,0.007921
65,4892.03,0.39866,0.24897,0.87301,0.96459,0.99265,0.99142,0.97962,0.25749,0.18582,0.78467,0.007888,0.007888,0.007888
66,4973.3,0.39958,0.25078,0.87405,0.97175,0.99029,0.99199,0.97605,0.25362,0.1941,0.78204,0.007855,0.007855,0.007855
67,5049.05,0.39512,0.24847,0.86979,0.97544,0.99324,0.99168,0.97848,0.25274,0.19603,0.78236,0.007822,0.007822,0.007822
68,5126.19,0.40127,0.25078,0.87329,0.96282,0.99324,0.99132,0.98302,0.23822,0.17914,0.77652,0.007789,0.007789,0.007789
69,5199.43,0.40163,0.25319,0.87487,0.96378,0.9863,0.99084,0.98352,0.22444,0.18043,0.77425,0.007756,0.007756,0.007756
70,5273.98,0.39705,0.24513,0.87097,0.97751,0.99324,0.99213,0.98324,0.23356,0.1734,0.77403,0.007723,0.007723,0.007723
71,5348.69,0.39248,0.24504,0.87248,0.96274,0.99324,0.99159,0.98043,0.22874,0.17608,0.77343,0.00769,0.00769,0.00769
72,5426.65,0.39001,0.24209,0.86868,0.97294,0.99084,0.99191,0.9845,0.22016,0.16486,0.77369,0.007657,0.007657,0.007657
73,5502.54,0.39118,0.24645,0.86741,0.96991,0.99151,0.99171,0.98295,0.22817,0.17138,0.77523,0.007624,0.007624,0.007624
74,5576.96,0.39218,0.24169,0.87,0.96543,0.98074,0.99178,0.98358,0.23111,0.17937,0.77732,0.007591,0.007591,0.007591
75,5650.4,0.38577,0.23721,0.86495,0.97203,0.99134,0.99192,0.98322,0.22915,0.17245,0.77369,0.007558,0.007558,0.007558
76,5722.19,0.38857,0.24247,0.86829,0.96933,0.98734,0.99207,0.97883,0.23126,0.17927,0.77418,0.007525,0.007525,0.007525
77,5795.23,0.38433,0.23915,0.86657,0.97615,0.99135,0.99214,0.98137,0.22373,0.17249,0.77356,0.007492,0.007492,0.007492
78,5869.77,0.38201,0.23808,0.86038,0.9763,0.99324,0.99206,0.98401,0.22393,0.17061,0.77355,0.007459,0.007459,0.007459
79,5942.46,0.38296,0.24102,0.86555,0.97827,0.99236,0.99214,0.98655,0.22899,0.17529,0.77537,0.007426,0.007426,0.007426
80,6017.28,0.38611,0.23963,0.8633,0.98056,0.98993,0.99204,0.9848,0.22919,0.17025,0.77337,0.007393,0.007393,0.007393
81,6091.05,0.37621,0.23414,0.8617,0.98041,0.99324,0.99227,0.98528,0.22612,0.17127,0.77301,0.00736,0.00736,0.00736
82,6164.13,0.38199,0.23875,0.86331,0.97343,0.99324,0.99186,0.98737,0.23786,0.17629,0.77576,0.007327,0.007327,0.007327
83,6238.9,0.37969,0.23609,0.86256,0.9735,0.98931,0.99206,0.98533,0.238,0.17455,0.77787,0.007294,0.007294,0.007294
84,6313.69,0.37524,0.22933,0.8609,0.98017,0.98504,0.99186,0.98615,0.22439,0.1651,0.77133,0.007261,0.007261,0.007261
85,6386.09,0.37067,0.22728,0.86048,0.96378,0.9834,0.99157,0.98637,0.21883,0.16482,0.77054,0.007228,0.007228,0.007228
86,6460.71,0.36967,0.22923,0.86124,0.96794,0.99041,0.99214,0.98751,0.21842,0.16226,0.77154,0.007195,0.007195,0.007195
87,6534.57,0.374,0.23404,0.86118,0.9759,0.99141,0.99225,0.98522,0.22846,0.17117,0.77383,0.007162,0.007162,0.007162
88,6610.16,0.37911,0.23538,0.86508,0.97624,0.99324,0.99199,0.98576,0.22629,0.17379,0.77278,0.007129,0.007129,0.007129
89,6683.71,0.37568,0.23464,0.86168,0.97744,0.99176,0.99188,0.98644,0.22637,0.1755,0.77193,0.007096,0.007096,0.007096
90,6760.83,0.37412,0.23315,0.85822,0.97626,0.98909,0.99183,0.98683,0.22256,0.16964,0.77045,0.007063,0.007063,0.007063
91,6834.77,0.36917,0.2302,0.86095,0.97469,0.98791,0.99209,0.98552,0.22356,0.17047,0.77154,0.00703,0.00703,0.00703
92,6909.87,0.37567,0.23178,0.86082,0.97675,0.98738,0.99225,0.98593,0.21915,0.1615,0.77084,0.006997,0.006997,0.006997
93,6984.52,0.36956,0.23236,0.86129,0.97821,0.9879,0.99195,0.98727,0.22278,0.1672,0.77133,0.006964,0.006964,0.006964
94,7059.13,0.36613,0.22483,0.8591,0.97874,0.9918,0.99199,0.98506,0.22656,0.16857,0.77331,0.006931,0.006931,0.006931
95,7134.48,0.36401,0.22571,0.85912,0.97752,0.99301,0.99209,0.98342,0.22679,0.17046,0.77334,0.006898,0.006898,0.006898
96,7214.39,0.36478,0.22997,0.85562,0.97631,0.99047,0.99193,0.98466,0.22584,0.15978,0.77269,0.006865,0.006865,0.006865
97,7290.94,0.35946,0.22102,0.8548,0.97606,0.9881,0.99211,0.98502,0.22784,0.16148,0.77216,0.006832,0.006832,0.006832
98,7367.2,0.35949,0.22114,0.85696,0.97157,0.98649,0.99218,0.98576,0.22534,0.16143,0.77174,0.006799,0.006799,0.006799
99,7441.05,0.36622,0.2281,0.85752,0.97771,0.98649,0.99218,0.98644,0.22338,0.15885,0.77074,0.006766,0.006766,0.006766
100,7515.82,0.36105,0.22318,0.85391,0.97725,0.98649,0.99218,0.98672,0.22161,0.16036,0.7696,0.006733,0.006733,0.006733
101,7592.24,0.35995,0.2222,0.85383,0.97385,0.9866,0.99237,0.98787,0.22038,0.15937,0.76883,0.0067,0.0067,0.0067
102,7665.07,0.36425,0.22493,0.85336,0.97147,0.9881,0.99237,0.98671,0.22196,0.15931,0.76876,0.006667,0.006667,0.006667
103,7740.41,0.35477,0.22011,0.85255,0.97306,0.98763,0.99231,0.98493,0.22068,0.16615,0.76864,0.006634,0.006634,0.006634
104,7817.34,0.36358,0.22599,0.85583,0.96653,0.98703,0.99231,0.98603,0.21982,0.16523,0.76871,0.006601,0.006601,0.006601
105,7893.9,0.36009,0.22521,0.85142,0.96875,0.98649,0.99218,0.98588,0.21815,0.16358,0.76889,0.006568,0.006568,0.006568
106,7969.31,0.35669,0.222,0.85438,0.96888,0.98649,0.99205,0.98437,0.21824,0.16201,0.76901,0.006535,0.006535,0.006535
107,8045.98,0.36302,0.225,0.85596,0.96645,0.98649,0.99185,0.98554,0.22261,0.16068,0.76941,0.006502,0.006502,0.006502
108,8123.17,0.35303,0.22141,0.85398,0.96769,0.98649,0.99191,0.98505,0.22231,0.15944,0.76925,0.006469,0.006469,0.006469
109,8196.09,0.35531,0.21995,0.8541,0.97298,0.9901,0.99198,0.98459,0.22116,0.15929,0.7684,0.006436,0.006436,0.006436
110,8270.35,0.35237,0.22093,0.85143,0.9727,0.9908,0.99189,0.98451,0.21868,0.15989,0.7676,0.006403,0.006403,0.006403
111,8344.05,0.35682,0.22092,0.85317,0.96152,0.98649,0.99169,0.98415,0.21346,0.15774,0.76704,0.00637,0.00637,0.00637
112,8418.95,0.34895,0.21533,0.8496,0.95974,0.98746,0.99179,0.98435,0.21359,0.15791,0.76725,0.006337,0.006337,0.006337
113,8493.31,0.3527,0.21574,0.85022,0.96184,0.98777,0.99169,0.98551,0.21549,0.15961,0.76777,0.006304,0.006304,0.006304
114,8567.92,0.35173,0.21789,0.84914,0.97037,0.98649,0.99194,0.98456,0.21462,0.15531,0.76757,0.006271,0.006271,0.006271
115,8644.81,0.34807,0.21453,0.84781,0.96009,0.98742,0.99179,0.98392,0.21357,0.15306,0.76751,0.006238,0.006238,0.006238
116,8719.99,0.34654,0.21554,0.8492,0.96189,0.98958,0.99174,0.98518,0.2163,0.15505,0.76791,0.006205,0.006205,0.006205
117,8795.4,0.34559,0.21368,0.84905,0.96177,0.99029,0.99179,0.98534,0.21679,0.15203,0.76794,0.006172,0.006172,0.006172
118,8870.39,0.34233,0.21242,0.84878,0.96151,0.98649,0.99179,0.98497,0.21701,0.15323,0.7682,0.006139,0.006139,0.006139
119,8945.05,0.34224,0.21061,0.84528,0.96691,0.99274,0.99192,0.98468,0.21634,0.15556,0.76792,0.006106,0.006106,0.006106
120,9019.32,0.33999,0.2121,0.8462,0.96625,0.99324,0.99186,0.98561,0.21508,0.15436,0.76768,0.006073,0.006073,0.006073
121,9093.54,0.3466,0.21721,0.85074,0.9658,0.99324,0.99192,0.9858,0.21457,0.15644,0.7675,0.00604,0.00604,0.00604
122,9166.88,0.34306,0.21413,0.84287,0.96581,0.99324,0.99181,0.98665,0.21695,0.15898,0.76808,0.006007,0.006007,0.006007
123,9241.19,0.34373,0.21294,0.84759,0.96771,0.99324,0.99181,0.98627,0.21721,0.16369,0.7685,0.005974,0.005974,0.005974
124,9314.26,0.34453,0.21226,0.84358,0.96974,0.99324,0.99201,0.98648,0.21621,0.15793,0.76843,0.005941,0.005941,0.005941
125,9389.52,0.33925,0.20754,0.84331,0.96989,0.99324,0.99206,0.98606,0.21435,0.15504,0.76782,0.005908,0.005908,0.005908
126,9464.12,0.33455,0.20581,0.84344,0.97075,0.99291,0.99219,0.98661,0.21378,0.15923,0.76738,0.005875,0.005875,0.005875
127,9539.08,0.34219,0.21159,0.84676,0.97135,0.99279,0.99219,0.98638,0.2137,0.1527,0.76733,0.005842,0.005842,0.005842
128,9613.99,0.33803,0.21108,0.84506,0.97114,0.99246,0.99219,0.98613,0.21256,0.15283,0.76696,0.005809,0.005809,0.005809
129,9689.03,0.341,0.21122,0.84804,0.97145,0.9921,0.99214,0.98509,0.2121,0.15045,0.76714,0.005776,0.005776,0.005776
130,9763.64,0.33788,0.20884,0.84365,0.97199,0.9915,0.99219,0.98512,0.21053,0.15319,0.76671,0.005743,0.005743,0.005743
131,9837.51,0.34041,0.21113,0.84408,0.97211,0.99081,0.99219,0.98508,0.21094,0.15088,0.76672,0.00571,0.00571,0.00571
132,9910.57,0.33778,0.21196,0.84263,0.97252,0.99137,0.99225,0.98557,0.20962,0.14997,0.76645,0.005677,0.005677,0.005677
133,9985.8,0.33386,0.20902,0.84198,0.973,0.99168,0.99219,0.98551,0.21015,0.14838,0.76644,0.005644,0.005644,0.005644
134,10060,0.33892,0.20829,0.845,0.9733,0.99083,0.99219,0.98547,0.21048,0.14873,0.76616,0.005611,0.005611,0.005611
135,10134.5,0.33498,0.21025,0.846,0.97458,0.98958,0.99219,0.98434,0.21057,0.14953,0.76613,0.005578,0.005578,0.005578
136,10209.3,0.33184,0.20795,0.8418,0.97431,0.98984,0.99219,0.98435,0.21097,0.1504,0.76629,0.005545,0.005545,0.005545
137,10283,0.3336,0.208,0.84066,0.97455,0.98958,0.99219,0.98493,0.21112,0.14957,0.76615,0.005512,0.005512,0.005512
138,10357.1,0.3311,0.20603,0.84304,0.97443,0.98964,0.99219,0.98427,0.20928,0.15275,0.76587,0.005479,0.005479,0.005479
139,10432.5,0.32706,0.20406,0.8395,0.97467,0.98935,0.99219,0.98555,0.20935,0.1523,0.76578,0.005446,0.005446,0.005446
140,10506.6,0.33112,0.20253,0.84112,0.97399,0.98933,0.99219,0.98538,0.20884,0.15348,0.76565,0.005413,0.005413,0.005413
141,10580.4,0.32816,0.20067,0.8427,0.97336,0.98933,0.99219,0.9861,0.20913,0.1531,0.7661,0.00538,0.00538,0.00538
142,10655.4,0.32882,0.20472,0.84183,0.97393,0.9894,0.99219,0.98548,0.20861,0.15459,0.76613,0.005347,0.005347,0.005347
143,10729.1,0.32849,0.2032,0.84206,0.97439,0.98933,0.99225,0.98548,0.20922,0.14992,0.76571,0.005314,0.005314,0.005314
144,10803.4,0.3284,0.20485,0.84076,0.97497,0.9892,0.99225,0.98551,0.20965,0.15026,0.76591,0.005281,0.005281,0.005281
145,10877.3,0.33139,0.2097,0.8441,0.97601,0.98905,0.99219,0.98545,0.20961,0.14997,0.76592,0.005248,0.005248,0.005248
146,10951.4,0.32526,0.20109,0.83784,0.977,0.98892,0.99219,0.98547,0.21032,0.14985,0.76595,0.005215,0.005215,0.005215
147,11026.2,0.32621,0.20392,0.83923,0.97722,0.98878,0.99219,0.98597,0.21042,0.14998,0.76598,0.005182,0.005182,0.005182
148,11100,0.3177,0.20025,0.83657,0.97804,0.98847,0.99219,0.98693,0.20927,0.15032,0.76554,0.005149,0.005149,0.005149
149,11173.9,0.32555,0.20029,0.83911,0.97872,0.98851,0.99219,0.98677,0.20977,0.15029,0.7655,0.005116,0.005116,0.005116
150,11247.8,0.3231,0.19996,0.83775,0.97919,0.98822,0.99219,0.98677,0.20932,0.15146,0.76569,0.005083,0.005083,0.005083
151,11321.6,0.32566,0.20015,0.83818,0.97929,0.98726,0.99219,0.98677,0.20927,0.15143,0.76548,0.00505,0.00505,0.00505
