epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,129.003,0.71589,0.52922,1.00653,0.9919,1,0.995,0.83546,0.67228,0.37907,0.96385,0.00073025,0.00073025,0.00073025
44,131.902,0.75754,0.51373,1.02839,0.99208,1,0.995,0.80951,0.72458,0.38648,0.99532,0.000717875,0.000717875,0.000717875
45,134.884,0.74683,0.52166,1.00866,0.99352,1,0.995,0.8307,0.65602,0.37617,0.97559,0.0007055,0.0007055,0.0007055
46,137.863,0.71566,0.48724,0.97562,0.97014,1,0.99313,0.84096,0.63509,0.38712,0.9409,0.000693125,0.000693125,0.000693125
47,140.867,0.73992,0.51276,1.00675,0.96387,1,0.995,0.81017,0.75907,0.43502,0.98813,0.00068075,0.00068075,0.00068075
48,143.673,0.73596,0.52558,0.99194,0.98924,0.99505,0.995,0.83244,0.71451,0.36168,0.96338,0.000668375,0.000668375,0.000668375
49,146.525,0.71298,0.49109,0.99695,0.99001,0.99977,0.995,0.86932,0.64823,0.35461,0.93976,0.000656,0.000656,0.000656
50,149.45,0.69196,0.49441,0.98615,0.98476,0.97458,0.99313,0.85068,0.65911,0.36693,0.95274,0.000643625,0.000643625,0.000643625
51,152.506,0.71337,0.50806,0.97464,0.98832,0.99451,0.995,0.84769,0.64975,0.35471,0.93211,0.00063125,0.00063125,0.00063125
52,155.483,0.70347,0.48633,0.98008,0.97831,1,0.995,0.82984,0.67312,0.35692,0.95671,0.000618875,0.000618875,0.000618875
53,158.507,0.68811,0.45885,0.97445,0.98768,1,0.995,0.83516,0.65512,0.35834,0.95479,0.0006065,0.0006065,0.0006065
54,161.496,0.72068,0.46764,0.98333,0.99421,1,0.995,0.83811,0.64639,0.33648,0.96726,0.000594125,0.000594125,0.000594125
55,164.266,0.67593,0.44572,0.95809,0.99317,1,0.995,0.81258,0.73005,0.37433,0.99336,0.00058175,0.00058175,0.00058175
56,167.257,0.67145,0.42579,0.97944,0.99233,1,0.995,0.86443,0.62737,0.33997,0.93771,0.000569375,0.000569375,0.000569375
57,170.069,0.69229,0.45523,0.9796,0.92284,0.93307,0.96494,0.80636,0.66442,0.52165,0.9604,0.000557,0.000557,0.000557
58,173.043,0.69084,0.47645,0.98574,0.9904,1,0.995,0.84015,0.66956,0.349,0.97862,0.000544625,0.000544625,0.000544625
59,175.861,0.68605,0.45043,0.97173,0.99403,1,0.995,0.84307,0.69582,0.36436,0.97361,0.00053225,0.00053225,0.00053225
60,178.716,0.70726,0.4606,0.99022,0.99346,1,0.995,0.86145,0.64351,0.34076,0.96032,0.000519875,0.000519875,0.000519875
61,181.538,0.66845,0.4306,0.97291,0.99208,1,0.995,0.8414,0.69917,0.36588,0.98541,0.0005075,0.0005075,0.0005075
62,184.431,0.66239,0.41533,0.96369,0.99338,1,0.995,0.83223,0.70264,0.32213,0.97379,0.000495125,0.000495125,0.000495125
63,187.254,0.67401,0.42297,0.97855,0.9891,1,0.995,0.83721,0.68116,0.32632,0.97541,0.00048275,0.00048275,0.00048275
64,190.201,0.65955,0.43744,0.96892,0.98926,1,0.995,0.85065,0.67454,0.33988,0.956,0.000470375,0.000470375,0.000470375
65,193.021,0.67222,0.44162,0.97551,0.9933,0.99383,0.995,0.83619,0.65201,0.33618,0.95085,0.000458,0.000458,0.000458
66,195.961,0.65031,0.41429,0.96529,0.95711,0.94124,0.99313,0.85248,0.63337,0.46937,0.96428,0.000445625,0.000445625,0.000445625
67,198.924,0.65097,0.42954,0.96259,0.99328,0.99859,0.995,0.85031,0.6457,0.3384,0.95404,0.00043325,0.00043325,0.00043325
68,201.852,0.68082,0.42821,0.98522,0.97071,0.97952,0.99225,0.84223,0.63933,0.35949,0.95409,0.000420875,0.000420875,0.000420875
69,204.753,0.63702,0.39827,0.95224,0.99457,1,0.995,0.8366,0.68563,0.32913,0.97297,0.0004085,0.0004085,0.0004085
70,207.756,0.64003,0.41217,0.95944,0.98858,1,0.995,0.84104,0.62749,0.29533,0.95296,0.000396125,0.000396125,0.000396125
71,210.59,0.62199,0.40079,0.96476,0.99039,0.99934,0.995,0.84125,0.66612,0.32638,0.96281,0.00038375,0.00038375,0.00038375
72,213.482,0.64234,0.4026,0.9518,0.98849,0.99862,0.995,0.83146,0.6718,0.31118,0.98058,0.000371375,0.000371375,0.000371375
73,216.285,0.63526,0.40267,0.96603,0.98688,0.99824,0.995,0.8506,0.64982,0.30086,0.94419,0.000359,0.000359,0.000359
74,219.281,0.68193,0.43163,0.98485,0.9895,0.99742,0.995,0.8474,0.64478,0.31092,0.94011,0.000346625,0.000346625,0.000346625
75,222.181,0.62927,0.39765,0.97251,0.99257,0.99751,0.995,0.85799,0.65066,0.29744,0.93979,0.00033425,0.00033425,0.00033425
76,225.122,0.59639,0.37339,0.94527,0.99041,1,0.995,0.84188,0.62798,0.30214,0.93623,0.000321875,0.000321875,0.000321875
77,227.971,0.62392,0.38033,0.96114,0.99045,1,0.995,0.83895,0.6512,0.31267,0.94044,0.0003095,0.0003095,0.0003095
78,230.904,0.64178,0.3828,0.95667,0.99279,1,0.995,0.82809,0.69206,0.30192,0.98301,0.000297125,0.000297125,0.000297125
79,233.804,0.62108,0.38506,0.96195,0.99227,1,0.995,0.83278,0.68185,0.30019,0.96524,0.00028475,0.00028475,0.00028475
80,236.704,0.59162,0.37407,0.93347,0.9907,1,0.995,0.83486,0.65157,0.30871,0.94704,0.000272375,0.000272375,0.000272375
81,239.588,0.61437,0.40027,0.95312,0.99034,1,0.995,0.84626,0.65038,0.30342,0.95261,0.00026,0.00026,0.00026
82,242.553,0.60799,0.38179,0.95331,0.99281,1,0.995,0.84684,0.62738,0.30079,0.9498,0.000247625,0.000247625,0.000247625
83,245.534,0.61923,0.37674,0.97752,0.99144,1,0.995,0.83666,0.66686,0.30068,0.97203,0.00023525,0.00023525,0.00023525
84,248.668,0.59554,0.37879,0.92784,0.99115,1,0.995,0.84688,0.65336,0.28322,0.97732,0.000222875,0.000222875,0.000222875
85,251.499,0.57447,0.359,0.93089,0.99115,1,0.995,0.83865,0.67679,0.29353,0.9749,0.0002105,0.0002105,0.0002105
86,254.357,0.61137,0.38672,0.94382,0.99132,1,0.995,0.84615,0.62159,0.29747,0.93463,0.000198125,0.000198125,0.000198125
87,257.271,0.5641,0.35955,0.93177,0.99153,1,0.995,0.84223,0.66902,0.31557,0.95524,0.00018575,0.00018575,0.00018575
88,260.291,0.60075,0.36226,0.95752,0.99274,1,0.995,0.85679,0.62106,0.28859,0.93294,0.000173375,0.000173375,0.000173375
89,263.311,0.57387,0.34859,0.94342,0.99168,0.99457,0.995,0.85278,0.62072,0.29133,0.93403,0.000161,0.000161,0.000161
90,266.263,0.56,0.35025,0.9289,0.99323,0.99477,0.995,0.83757,0.63461,0.30486,0.94474,0.000148625,0.000148625,0.000148625
91,290.896,0.49322,0.31476,0.85497,0.99304,0.99582,0.995,0.85281,0.60781,0.28832,0.93596,0.00013625,0.00013625,0.00013625
92,293.675,0.4736,0.30648,0.86715,0.99175,1,0.995,0.83395,0.61576,0.28251,0.94514,0.000123875,0.000123875,0.000123875
93,296.486,0.47619,0.30069,0.88113,0.99101,1,0.995,0.84117,0.62494,0.28268,0.94501,0.0001115,0.0001115,0.0001115
94,299.276,0.471,0.30495,0.86351,0.99478,0.99906,0.995,0.85227,0.61868,0.2861,0.937,9.9125e-05,9.9125e-05,9.9125e-05
95,302.161,0.45472,0.29106,0.86414,0.99061,1,0.995,0.84786,0.61801,0.28285,0.93937,8.675e-05,8.675e-05,8.675e-05
96,305.241,0.47104,0.30445,0.86434,0.9909,1,0.995,0.84949,0.63314,0.28757,0.945,7.4375e-05,7.4375e-05,7.4375e-05
97,308.099,0.45897,0.2908,0.86308,0.99079,1,0.995,0.85725,0.62167,0.28977,0.93743,6.2e-05,6.2e-05,6.2e-05
98,311.046,0.44352,0.28883,0.86146,0.99198,1,0.995,0.85439,0.61756,0.28002,0.93567,4.9625e-05,4.9625e-05,4.9625e-05
99,313.844,0.45517,0.28674,0.87442,0.99227,1,0.995,0.84886,0.62134,0.28236,0.93815,3.725e-05,3.725e-05,3.725e-05
100,316.695,0.45686,0.28256,0.87161,0.99226,1,0.995,0.84666,0.61913,0.2823,0.9365,2.4875e-05,2.4875e-05,2.4875e-05
