epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,93.2441,0.85373,0.56283,1.08906,0.78865,0.82262,0.93431,0.70667,0.82284,0.7437,1.09295,0.0010025,0.0010025,0.0010025
22,97.7568,0.86418,0.53612,1.10981,0.94698,0.97455,0.995,0.78419,0.85442,0.48711,1.08115,0.000990125,0.000990125,0.000990125
23,102.088,0.86035,0.55945,1.05378,0.98731,0.9677,0.984,0.74738,0.93742,0.50045,1.12295,0.00097775,0.00097775,0.00097775
24,106.456,0.94181,0.62309,1.14487,0.79364,0.82442,0.86562,0.65319,0.8669,0.9785,1.09693,0.000965375,0.000965375,0.000965375
25,110.67,0.86235,0.60397,1.0874,0.966,0.88969,0.98654,0.76707,0.79334,0.48202,1.05917,0.000953,0.000953,0.000953
26,114.665,0.8549,0.54178,1.08399,0.95803,0.97727,0.97263,0.79124,0.74502,0.39778,1.04753,0.000940625,0.000940625,0.000940625
27,118.981,0.8621,0.53248,1.07878,0.90836,0.97246,0.95463,0.77655,0.79631,0.44827,1.06418,0.00092825,0.00092825,0.00092825
28,123.36,0.85695,0.55545,1.06767,0.88306,1,0.97332,0.81367,0.74811,0.54105,1.04915,0.000915875,0.000915875,0.000915875
29,127.835,0.84662,0.53205,1.09242,0.9628,0.98213,0.98938,0.82544,0.68771,0.3851,0.98958,0.0009035,0.0009035,0.0009035
30,132.811,0.84581,0.52198,1.08345,0.94291,0.97222,0.97837,0.77017,0.74682,0.41474,1.05162,0.000891125,0.000891125,0.000891125
31,136.946,0.8352,0.49446,1.08176,0.94314,0.94619,0.9785,0.78609,0.81076,0.45711,1.05436,0.00087875,0.00087875,0.00087875
32,141.174,0.83257,0.51527,1.0755,0.97774,0.99446,0.995,0.78785,0.77014,0.4065,1.03791,0.000866375,0.000866375,0.000866375
33,145.518,0.84948,0.5131,1.07817,0.94632,0.992,0.995,0.79339,0.84227,0.44805,1.10723,0.000854,0.000854,0.000854
34,149.751,0.82402,0.55382,1.04571,0.97917,0.9746,0.995,0.80195,0.74215,0.4047,1.02658,0.000841625,0.000841625,0.000841625
35,153.923,0.83976,0.47972,1.07696,0.92791,0.9523,0.97664,0.7713,0.84292,0.44427,1.09376,0.00082925,0.00082925,0.00082925
36,158.228,0.82356,0.50491,1.0941,0.98443,0.99591,0.995,0.8219,0.70972,0.35742,0.99977,0.000816875,0.000816875,0.000816875
37,162.494,0.81607,0.50072,1.04788,0.98205,0.96728,0.97047,0.77654,0.78932,0.42726,1.0504,0.0008045,0.0008045,0.0008045
38,166.606,0.79078,0.48158,1.07043,0.973,1,0.98938,0.81531,0.72018,0.35876,1.02113,0.000792125,0.000792125,0.000792125
39,171.036,0.80322,0.48472,1.07011,0.96639,0.95911,0.9885,0.81644,0.66281,0.3761,0.99629,0.00077975,0.00077975,0.00077975
40,175.201,0.78973,0.48255,1.04886,0.985,1,0.995,0.82475,0.75896,0.40162,1.02434,0.000767375,0.000767375,0.000767375
41,179.416,0.79757,0.48322,1.06399,0.96321,1,0.995,0.84132,0.71087,0.40064,0.99875,0.000755,0.000755,0.000755
42,183.825,0.7896,0.4571,1.05514,0.96936,1,0.99313,0.84307,0.67875,0.36311,1.00657,0.000742625,0.000742625,0.000742625
43,188.179,0.7765,0.45854,1.0644,0.96455,0.97727,0.97733,0.81414,0.72291,0.36901,1.01589,0.00073025,0.00073025,0.00073025
44,192.367,0.80096,0.44703,1.06476,0.96837,0.97727,0.97528,0.82038,0.76139,0.3509,1.03608,0.000717875,0.000717875,0.000717875
45,196.562,0.78352,0.47059,1.05302,0.95887,0.97481,0.97336,0.79015,0.79355,0.36183,1.05585,0.0007055,0.0007055,0.0007055
46,200.717,0.77235,0.43901,1.03081,0.95956,1,0.995,0.83307,0.73605,0.35471,1.02457,0.000693125,0.000693125,0.000693125
47,205.421,0.7645,0.44638,1.0563,0.96634,1,0.995,0.84576,0.65091,0.31051,0.97497,0.00068075,0.00068075,0.00068075
48,209.895,0.74827,0.46863,1.02137,0.98415,0.98214,0.995,0.83295,0.67576,0.32428,0.98915,0.000668375,0.000668375,0.000668375
49,214.082,0.74091,0.41472,1.02594,0.98134,0.98525,0.995,0.84228,0.67601,0.32089,0.9903,0.000656,0.000656,0.000656
50,218.247,0.73719,0.4237,1.02861,0.97219,1,0.99125,0.83938,0.664,0.34308,0.98758,0.000643625,0.000643625,0.000643625
51,222.647,0.74012,0.44869,1.02078,0.93126,0.96385,0.96838,0.82825,0.68042,0.37122,1.02508,0.00063125,0.00063125,0.00063125
52,227.05,0.74501,0.44902,1.02712,0.96675,0.97727,0.97185,0.82247,0.65629,0.33876,1.00385,0.000618875,0.000618875,0.000618875
53,231.63,0.73197,0.43765,1.02678,0.98425,1,0.995,0.85141,0.66404,0.3392,1.01027,0.0006065,0.0006065,0.0006065
54,236.032,0.74195,0.42424,1.01486,0.96148,1,0.99225,0.80955,0.76075,0.34097,1.04848,0.000594125,0.000594125,0.000594125
55,240.221,0.70612,0.40498,0.99266,0.99138,1,0.995,0.80412,0.76183,0.33123,1.03172,0.00058175,0.00058175,0.00058175
56,244.83,0.70529,0.39487,1.01453,0.97099,0.98237,0.99125,0.82854,0.73338,0.33251,1.00963,0.000569375,0.000569375,0.000569375
57,249.107,0.7095,0.39863,1.01186,0.98584,1,0.995,0.83151,0.72758,0.32212,0.99437,0.000557,0.000557,0.000557
58,253.423,0.73368,0.41371,1.0273,0.98804,1,0.995,0.83298,0.69693,0.31382,0.99664,0.000544625,0.000544625,0.000544625
59,257.844,0.72436,0.4217,1.01125,0.96083,0.97727,0.97839,0.81707,0.76768,0.3474,1.04479,0.00053225,0.00053225,0.00053225
60,262.071,0.73532,0.42109,1.0153,0.99398,1,0.995,0.84936,0.66276,0.30557,0.98639,0.000519875,0.000519875,0.000519875
61,266.457,0.72322,0.39582,0.99972,0.97037,0.95082,0.995,0.83453,0.72629,0.34787,1.03143,0.0005075,0.0005075,0.0005075
62,271.018,0.68709,0.38907,0.98825,0.98484,0.99724,0.995,0.85507,0.63057,0.30802,0.96621,0.000495125,0.000495125,0.000495125
63,275.679,0.70665,0.39717,1.01293,0.97443,1,0.995,0.85229,0.63423,0.30556,0.96962,0.00048275,0.00048275,0.00048275
64,280.01,0.69827,0.41084,1.01507,0.99478,0.99324,0.995,0.84415,0.664,0.30064,0.99361,0.000470375,0.000470375,0.000470375
65,284.783,0.71261,0.43761,1.01184,0.99227,1,0.995,0.83757,0.6445,0.31486,0.97509,0.000458,0.000458,0.000458
66,289.135,0.704,0.40128,1.00762,0.98728,1,0.995,0.83475,0.65615,0.30966,0.97955,0.000445625,0.000445625,0.000445625
67,293.443,0.6978,0.39023,1.0007,0.97246,0.97727,0.97726,0.82212,0.72422,0.32218,1.00816,0.00043325,0.00043325,0.00043325
68,297.376,0.71056,0.39011,1.01317,0.96584,0.97727,0.97403,0.84018,0.65694,0.29971,0.97267,0.000420875,0.000420875,0.000420875
69,301.802,0.66739,0.3716,0.98308,0.97791,1,0.995,0.81804,0.72144,0.30719,0.99676,0.0004085,0.0004085,0.0004085
70,306.117,0.66868,0.37445,0.98615,0.98608,1,0.995,0.82689,0.67288,0.30272,0.98935,0.000396125,0.000396125,0.000396125
71,310.388,0.65365,0.35751,0.98711,0.98721,1,0.995,0.82284,0.6483,0.30566,0.98466,0.00038375,0.00038375,0.00038375
72,314.738,0.65891,0.35616,0.97343,0.96787,0.97727,0.97472,0.83043,0.65147,0.30121,1.00603,0.000371375,0.000371375,0.000371375
73,318.986,0.65769,0.366,0.98906,0.98118,0.99059,0.995,0.8372,0.65202,0.30069,0.99095,0.000359,0.000359,0.000359
74,323.561,0.72131,0.39524,1.02301,0.96587,0.95149,0.97664,0.83482,0.69318,0.32093,1.01224,0.000346625,0.000346625,0.000346625
75,327.917,0.65836,0.35812,1.01343,0.99134,1,0.995,0.84247,0.68986,0.30335,0.99832,0.00033425,0.00033425,0.00033425
76,332.459,0.62633,0.34973,0.98259,0.98927,1,0.995,0.84643,0.66216,0.29328,0.99409,0.000321875,0.000321875,0.000321875
77,336.957,0.63052,0.35583,0.97668,0.96562,0.97727,0.97569,0.84184,0.67038,0.28656,0.98646,0.0003095,0.0003095,0.0003095
78,341.146,0.65378,0.34812,0.97819,0.98756,1,0.995,0.8261,0.69899,0.28677,1.01561,0.000297125,0.000297125,0.000297125
79,345.51,0.62489,0.3362,0.97893,0.98946,1,0.995,0.81998,0.67913,0.29351,1.00943,0.00028475,0.00028475,0.00028475
80,349.966,0.61634,0.34483,0.96567,0.99286,1,0.995,0.83014,0.66229,0.29346,0.99889,0.000272375,0.000272375,0.000272375
81,354.268,0.63997,0.35466,0.98569,0.99371,1,0.995,0.84564,0.6343,0.29255,0.9857,0.00026,0.00026,0.00026
82,358.621,0.63363,0.35359,0.98132,0.9937,1,0.995,0.83433,0.66506,0.28548,0.99505,0.000247625,0.000247625,0.000247625
83,363.329,0.64594,0.34934,0.9999,0.99426,1,0.995,0.83706,0.66745,0.28429,0.99521,0.00023525,0.00023525,0.00023525
84,367.993,0.62707,0.34333,0.95289,0.97119,0.97727,0.97819,0.84295,0.65045,0.27626,0.99385,0.000222875,0.000222875,0.000222875
85,372.37,0.60308,0.33447,0.95364,0.99345,1,0.995,0.85097,0.62146,0.2709,0.97873,0.0002105,0.0002105,0.0002105
86,376.981,0.62224,0.34535,0.96395,0.99338,1,0.995,0.84926,0.61933,0.26101,0.97638,0.000198125,0.000198125,0.000198125
87,381.518,0.58879,0.32724,0.95568,0.98484,1,0.995,0.83574,0.6483,0.28259,0.99335,0.00018575,0.00018575,0.00018575
88,385.979,0.6147,0.34399,0.97882,0.98388,1,0.995,0.84948,0.62721,0.26805,0.97252,0.000173375,0.000173375,0.000173375
89,390.389,0.59665,0.32146,0.96628,0.99215,1,0.995,0.83703,0.64259,0.27781,0.98004,0.000161,0.000161,0.000161
90,394.853,0.56865,0.32008,0.9409,0.9932,1,0.995,0.8311,0.65455,0.28117,0.99166,0.000148625,0.000148625,0.000148625
91,400.194,0.50532,0.28483,0.87913,0.99124,1,0.995,0.83139,0.65636,0.27562,0.99503,0.00013625,0.00013625,0.00013625
92,404.764,0.49238,0.26308,0.8894,0.99219,1,0.995,0.84726,0.65992,0.27135,0.99372,0.000123875,0.000123875,0.000123875
93,409.07,0.51216,0.26877,0.9201,0.99205,1,0.995,0.85151,0.64763,0.27472,0.98042,0.0001115,0.0001115,0.0001115
94,413.618,0.48896,0.26906,0.88801,0.99179,1,0.995,0.85348,0.62687,0.27379,0.97129,9.9125e-05,9.9125e-05,9.9125e-05
95,418.054,0.47444,0.26275,0.89577,0.9855,0.97727,0.97937,0.83893,0.64115,0.26527,0.97527,8.675e-05,8.675e-05,8.675e-05
96,422.411,0.49007,0.2669,0.89185,0.98054,0.97727,0.97901,0.84904,0.64574,0.26621,0.97379,7.4375e-05,7.4375e-05,7.4375e-05
97,426.861,0.47717,0.25681,0.88702,0.99097,1,0.995,0.8494,0.64275,0.26069,0.97511,6.2e-05,6.2e-05,6.2e-05
98,431.414,0.46144,0.25267,0.88999,0.9915,1,0.995,0.84978,0.64836,0.26345,0.97746,4.9625e-05,4.9625e-05,4.9625e-05
99,435.787,0.47188,0.24978,0.89852,0.97227,0.97727,0.97978,0.84539,0.65015,0.27115,0.9739,3.725e-05,3.725e-05,3.725e-05
100,440.448,0.48416,0.25508,0.89993,0.97245,0.97727,0.97978,0.84477,0.64285,0.26549,0.97093,2.4875e-05,2.4875e-05,2.4875e-05
