epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,330.28,1.08065,0.68724,1.23861,0.9603,0.9314,0.97636,0.69565,1.1256,0.62439,1.22623,0.00111388,0.00111388,0.00111388
35,340.318,1.05509,0.66766,1.21847,0.948,0.95476,0.98361,0.68681,1.11171,0.57101,1.26595,0.00110975,0.00110975,0.00110975
36,350.107,1.06867,0.66524,1.2432,0.937,0.94202,0.97907,0.72937,0.9388,0.58201,1.15755,0.00110563,0.00110563,0.00110563
37,359.966,1.02428,0.63627,1.21249,0.96987,0.93951,0.97897,0.71343,0.98481,0.53885,1.19088,0.0011015,0.0011015,0.0011015
38,369.97,1.03494,0.63934,1.20529,0.97209,0.95291,0.97776,0.66179,1.18816,0.63589,1.28623,0.00109738,0.00109738,0.00109738
39,379.897,1.03605,0.65727,1.20376,0.94762,0.94754,0.9798,0.68352,1.14497,0.61483,1.28529,0.00109325,0.00109325,0.00109325
40,389.795,1.0263,0.65189,1.20801,0.954,0.93997,0.97624,0.73818,0.91111,0.54569,1.14403,0.00108913,0.00108913,0.00108913
41,399.689,1.04267,0.64586,1.22591,0.9507,0.93734,0.97616,0.71358,0.99355,0.55586,1.17886,0.001085,0.001085,0.001085
42,409.257,1.03465,0.66132,1.22911,0.94713,0.91258,0.97497,0.76937,0.81956,0.56736,1.08527,0.00108088,0.00108088,0.00108088
43,419.349,1.01087,0.64763,1.21165,0.96827,0.96039,0.97792,0.72289,0.91448,0.52748,1.1303,0.00107675,0.00107675,0.00107675
44,429.415,1.01227,0.63824,1.21716,0.95793,0.95051,0.97975,0.75373,0.81608,0.53124,1.0903,0.00107263,0.00107263,0.00107263
45,439.646,0.98772,0.61352,1.19281,0.95561,0.95476,0.97608,0.63347,1.19879,0.57056,1.34424,0.0010685,0.0010685,0.0010685
46,449.25,0.99945,0.62245,1.18397,0.89283,0.89686,0.95104,0.71793,0.92312,0.80693,1.15415,0.00106437,0.00106437,0.00106437
47,459.146,1.00746,0.63602,1.21248,0.90834,0.86652,0.93625,0.72893,0.83907,0.71505,1.10382,0.00106025,0.00106025,0.00106025
48,468.946,1.00059,0.62196,1.19075,0.96417,0.95062,0.98038,0.7334,0.89484,0.54099,1.12758,0.00105612,0.00105612,0.00105612
49,478.902,1.00381,0.63013,1.20232,0.97143,0.95304,0.98237,0.69875,1.10762,0.53213,1.23677,0.001052,0.001052,0.001052
50,488.89,0.99721,0.61792,1.20029,0.94777,0.96082,0.98272,0.72431,0.98954,0.53754,1.16843,0.00104787,0.00104787,0.00104787
51,498.386,0.97363,0.62366,1.17409,0.96931,0.92782,0.97543,0.72118,0.95358,0.54,1.14935,0.00104375,0.00104375,0.00104375
52,507.843,0.9979,0.61635,1.19241,0.96821,0.95412,0.98438,0.64313,1.22738,0.54813,1.33043,0.00103962,0.00103962,0.00103962
53,517.645,0.96873,0.59983,1.17927,0.91884,0.95954,0.98669,0.75593,0.80932,0.53197,1.07069,0.0010355,0.0010355,0.0010355
54,527.251,0.9874,0.60156,1.18531,0.97423,0.93958,0.9798,0.78325,0.7658,0.49625,1.05156,0.00103138,0.00103138,0.00103138
55,537.43,0.979,0.60575,1.18866,0.96472,0.95476,0.98062,0.80248,0.72182,0.49366,1.03558,0.00102725,0.00102725,0.00102725
56,548.019,0.94912,0.59408,1.17269,0.98134,0.94469,0.98479,0.76899,0.81062,0.48289,1.08606,0.00102312,0.00102312,0.00102312
57,557.542,0.97656,0.60622,1.18236,0.96715,0.95551,0.97747,0.75789,0.85538,0.54386,1.08926,0.001019,0.001019,0.001019
58,566.889,0.95659,0.58165,1.16786,0.96754,0.94418,0.97968,0.77955,0.79761,0.48777,1.07166,0.00101488,0.00101488,0.00101488
59,576.582,0.9548,0.58969,1.17465,0.94977,0.96353,0.98095,0.7338,0.88838,0.49135,1.10794,0.00101075,0.00101075,0.00101075
60,586.527,0.95808,0.60087,1.1733,0.97193,0.94845,0.98056,0.75397,0.88585,0.49855,1.11739,0.00100663,0.00100663,0.00100663
61,596.174,0.94643,0.57838,1.17051,0.96715,0.93861,0.97946,0.72149,0.98793,0.5253,1.18789,0.0010025,0.0010025,0.0010025
62,606.238,0.96619,0.57445,1.19527,0.9565,0.96141,0.97953,0.78025,0.74664,0.47328,1.03594,0.000998375,0.000998375,0.000998375
63,615.666,0.95544,0.58508,1.18996,0.97836,0.93971,0.98154,0.73355,0.96569,0.48986,1.19105,0.00099425,0.00099425,0.00099425
64,625.286,0.95659,0.56815,1.18607,0.96167,0.96522,0.98245,0.69331,1.08985,0.5019,1.26847,0.000990125,0.000990125,0.000990125
65,634.885,0.95781,0.56634,1.183,0.96327,0.96384,0.98244,0.72562,0.963,0.47562,1.14772,0.000986,0.000986,0.000986
66,644.798,0.95524,0.57449,1.17353,0.96164,0.94537,0.98343,0.79238,0.71304,0.44606,1.02256,0.000981875,0.000981875,0.000981875
67,654.459,0.92861,0.55965,1.16996,0.97219,0.93867,0.98134,0.76574,0.79497,0.46973,1.04994,0.00097775,0.00097775,0.00097775
68,664.222,0.9613,0.57818,1.19149,0.96089,0.94808,0.97913,0.66216,1.15555,0.53357,1.33081,0.000973625,0.000973625,0.000973625
69,674.285,0.94434,0.57791,1.17157,0.95826,0.93394,0.97826,0.73481,0.95807,0.54021,1.15546,0.0009695,0.0009695,0.0009695
70,684.156,0.94411,0.56091,1.16106,0.9664,0.93638,0.97384,0.79007,0.68611,0.46922,1.00357,0.000965375,0.000965375,0.000965375
71,693.911,0.94988,0.58927,1.1748,0.96929,0.94952,0.97881,0.7598,0.84218,0.49261,1.0597,0.00096125,0.00096125,0.00096125
72,703.914,0.90211,0.54618,1.14055,0.96914,0.95408,0.97642,0.74735,0.83707,0.46347,1.08064,0.000957125,0.000957125,0.000957125
73,713.631,0.92257,0.56516,1.1638,0.93097,0.9762,0.97436,0.76743,0.79589,0.53575,1.06694,0.000953,0.000953,0.000953
74,724.175,0.91846,0.58156,1.16119,0.92086,0.96779,0.98126,0.75923,0.81984,0.47291,1.07532,0.000948875,0.000948875,0.000948875
75,734.081,0.92686,0.56741,1.15401,0.94581,0.93236,0.97332,0.79752,0.72514,0.53168,1.00635,0.00094475,0.00094475,0.00094475
76,743.896,0.90619,0.54503,1.14899,0.96818,0.94526,0.98403,0.76106,0.85,0.46633,1.08647,0.000940625,0.000940625,0.000940625
77,753.668,0.89836,0.54564,1.14997,0.96405,0.94563,0.98186,0.78173,0.78034,0.4282,1.03194,0.0009365,0.0009365,0.0009365
78,763.541,0.8929,0.5526,1.15374,0.97517,0.94818,0.98229,0.7811,0.74559,0.43559,1.04654,0.000932375,0.000932375,0.000932375
79,773.376,0.92881,0.54949,1.16274,0.96184,0.96563,0.98361,0.78206,0.79111,0.46203,1.07007,0.00092825,0.00092825,0.00092825
80,783.283,0.93656,0.55909,1.16529,0.97824,0.93805,0.97779,0.80181,0.70739,0.45595,1.02594,0.000924125,0.000924125,0.000924125
81,793.38,0.90465,0.55541,1.1489,0.96761,0.93484,0.97956,0.81613,0.64999,0.44204,0.99203,0.00092,0.00092,0.00092
82,803.702,0.90616,0.55598,1.14536,0.94991,0.95808,0.98189,0.8028,0.71521,0.45243,1.02252,0.000915875,0.000915875,0.000915875
83,813.385,0.89363,0.54425,1.15334,0.95258,0.962,0.98264,0.78325,0.79133,0.4365,1.06367,0.00091175,0.00091175,0.00091175
84,823.568,0.89791,0.54513,1.1656,0.96048,0.95501,0.98522,0.78924,0.76117,0.41488,1.03759,0.000907625,0.000907625,0.000907625
85,833.122,0.91105,0.54025,1.15189,0.96198,0.95608,0.9804,0.78905,0.76733,0.45233,1.04083,0.0009035,0.0009035,0.0009035
86,843.475,0.91643,0.56493,1.15756,0.96452,0.92766,0.97824,0.75882,0.8689,0.50106,1.09713,0.000899375,0.000899375,0.000899375
87,853.382,0.91747,0.55022,1.16345,0.97751,0.95638,0.984,0.80454,0.72801,0.4172,1.03608,0.00089525,0.00089525,0.00089525
88,863.167,0.90816,0.53764,1.15803,0.96833,0.96505,0.98525,0.79554,0.72807,0.4311,1.03023,0.000891125,0.000891125,0.000891125
89,872.568,0.87968,0.53699,1.13839,0.93593,0.93672,0.98152,0.81041,0.66628,0.47887,0.99224,0.000887,0.000887,0.000887
90,882.374,0.90128,0.53043,1.15149,0.973,0.96285,0.98516,0.79612,0.73421,0.42914,1.03553,0.000882875,0.000882875,0.000882875
91,892.155,0.89421,0.54157,1.14249,0.9677,0.95696,0.97964,0.79449,0.71376,0.43056,1.02317,0.00087875,0.00087875,0.00087875
92,901.456,0.88221,0.55788,1.14459,0.91934,0.91515,0.97521,0.79265,0.69331,0.50052,1.01018,0.000874625,0.000874625,0.000874625
93,911.276,0.89116,0.55415,1.15658,0.95689,0.96134,0.97763,0.76353,0.83262,0.44903,1.06734,0.0008705,0.0008705,0.0008705
94,921.166,0.88102,0.5285,1.12996,0.96658,0.95374,0.97478,0.79693,0.71626,0.45372,1.02733,0.000866375,0.000866375,0.000866375
95,930.461,0.88525,0.54784,1.14397,0.96921,0.94512,0.98231,0.76879,0.81771,0.46078,1.05909,0.00086225,0.00086225,0.00086225
96,940.156,0.89675,0.54098,1.14297,0.97657,0.95411,0.98693,0.80368,0.70519,0.41237,1.00489,0.000858125,0.000858125,0.000858125
97,949.582,0.88658,0.51598,1.1341,0.96722,0.96633,0.98242,0.76308,0.85842,0.42376,1.09825,0.000854,0.000854,0.000854
98,959.343,0.9056,0.53961,1.16668,0.96249,0.94686,0.97971,0.76351,0.80308,0.43557,1.06352,0.000849875,0.000849875,0.000849875
99,969.517,0.90469,0.52228,1.15011,0.98119,0.94889,0.97961,0.77852,0.77691,0.42269,1.05009,0.00084575,0.00084575,0.00084575
100,979.307,0.88753,0.53044,1.14566,0.9739,0.94326,0.98356,0.81091,0.70335,0.44176,1.01466,0.000841625,0.000841625,0.000841625
101,989.267,0.85894,0.51653,1.11788,0.97057,0.94506,0.98536,0.77637,0.83158,0.43001,1.06003,0.0008375,0.0008375,0.0008375
102,998.797,0.88386,0.54431,1.14214,0.93291,0.93407,0.98175,0.78658,0.71805,0.46085,1.02191,0.000833375,0.000833375,0.000833375
103,1008.77,0.89234,0.5295,1.15649,0.9809,0.95804,0.98444,0.79492,0.67269,0.41679,1.01203,0.00082925,0.00082925,0.00082925
104,1018.85,0.8629,0.53485,1.13274,0.9776,0.93771,0.98314,0.77873,0.75243,0.41089,1.02705,0.000825125,0.000825125,0.000825125
105,1028.52,0.87467,0.53743,1.13144,0.97889,0.94141,0.98637,0.81925,0.65888,0.43072,0.9916,0.000821,0.000821,0.000821
106,1038.95,0.88657,0.52587,1.14803,0.96059,0.94309,0.98197,0.81742,0.62507,0.43014,0.97551,0.000816875,0.000816875,0.000816875
107,1048.98,0.86343,0.50953,1.13047,0.96497,0.96703,0.98721,0.81366,0.64283,0.41065,0.97665,0.00081275,0.00081275,0.00081275
108,1058.34,0.85625,0.5089,1.13171,0.96702,0.95771,0.98578,0.83235,0.64242,0.40221,0.98612,0.000808625,0.000808625,0.000808625
109,1069.03,0.89698,0.52859,1.15763,0.96433,0.95752,0.98429,0.80093,0.74079,0.45362,1.03674,0.0008045,0.0008045,0.0008045
110,1078.89,0.84973,0.5064,1.12877,0.96551,0.94218,0.98592,0.81548,0.67834,0.41777,0.99724,0.000800375,0.000800375,0.000800375
111,1089.08,0.86678,0.52667,1.14637,0.96667,0.96669,0.98649,0.8047,0.67881,0.43659,0.99817,0.00079625,0.00079625,0.00079625
112,1098.93,0.88026,0.53988,1.13618,0.96315,0.96252,0.98492,0.8255,0.65055,0.42514,0.97611,0.000792125,0.000792125,0.000792125
113,1109.16,0.85847,0.51086,1.12704,0.97126,0.95431,0.98576,0.81091,0.69794,0.40541,1.00417,0.000788,0.000788,0.000788
114,1118.89,0.85152,0.51219,1.12515,0.96961,0.95424,0.9855,0.82531,0.62209,0.40879,0.97167,0.000783875,0.000783875,0.000783875
115,1128.62,0.84893,0.52546,1.12818,0.97483,0.93744,0.9837,0.8227,0.6785,0.46754,0.9902,0.00077975,0.00077975,0.00077975
116,1138.9,0.84656,0.50589,1.13012,0.96381,0.94222,0.97656,0.8079,0.6577,0.43527,0.98703,0.000775625,0.000775625,0.000775625
117,1149.22,0.87116,0.50136,1.13428,0.97077,0.94024,0.97394,0.81032,0.70026,0.41693,1.00209,0.0007715,0.0007715,0.0007715
118,1158.99,0.86797,0.51839,1.1395,0.97375,0.94459,0.97838,0.79901,0.74511,0.49706,1.03958,0.000767375,0.000767375,0.000767375
119,1168.56,0.84553,0.50117,1.13445,0.96786,0.95908,0.98664,0.81644,0.67906,0.41104,1.00889,0.00076325,0.00076325,0.00076325
120,1178.56,0.84509,0.50607,1.12723,0.96689,0.9576,0.98703,0.82239,0.69695,0.40091,1.01145,0.000759125,0.000759125,0.000759125
121,1188.07,0.84581,0.50754,1.12924,0.96606,0.95111,0.9832,0.83126,0.69782,0.41692,1.01592,0.000755,0.000755,0.000755
122,1197.59,0.85046,0.49568,1.11583,0.96255,0.95388,0.98327,0.82985,0.67336,0.40869,1.00241,0.000750875,0.000750875,0.000750875
123,1208.24,0.84752,0.50375,1.11068,0.96796,0.94619,0.98223,0.81847,0.66797,0.4344,1.00846,0.00074675,0.00074675,0.00074675
124,1218.23,0.84035,0.49952,1.11696,0.97586,0.95255,0.98204,0.822,0.64593,0.39262,0.97971,0.000742625,0.000742625,0.000742625
125,1228.29,0.8199,0.49883,1.1114,0.9688,0.95305,0.9905,0.80692,0.7041,0.38745,1.0003,0.0007385,0.0007385,0.0007385
126,1238.09,0.83255,0.48049,1.11261,0.9688,0.95921,0.98621,0.81381,0.67648,0.39287,0.98356,0.000734375,0.000734375,0.000734375
127,1247.61,0.83816,0.49139,1.11772,0.97306,0.94021,0.9845,0.8207,0.63046,0.39904,0.97481,0.00073025,0.00073025,0.00073025
128,1257.12,0.83646,0.49017,1.11219,0.9765,0.95678,0.98579,0.82782,0.60018,0.37243,0.96618,0.000726125,0.000726125,0.000726125
129,1267.42,0.84705,0.50231,1.11523,0.94141,0.97298,0.97899,0.81246,0.66351,0.42534,0.98278,0.000722,0.000722,0.000722
130,1277.21,0.83719,0.49393,1.1087,0.97973,0.94039,0.98443,0.83684,0.59957,0.39571,0.96151,0.000717875,0.000717875,0.000717875
131,1286.78,0.82261,0.48513,1.11433,0.97732,0.94886,0.98642,0.84271,0.60773,0.36479,0.96992,0.00071375,0.00071375,0.00071375
132,1296.99,0.81373,0.4837,1.09968,0.95744,0.95365,0.98456,0.83354,0.64548,0.45386,0.98415,0.000709625,0.000709625,0.000709625
133,1306.36,0.81498,0.48957,1.1052,0.98115,0.93956,0.98541,0.78427,0.80197,0.43259,1.08676,0.0007055,0.0007055,0.0007055
134,1316.26,0.82859,0.49251,1.11073,0.94082,0.95216,0.97634,0.81695,0.63866,0.4313,0.97332,0.000701375,0.000701375,0.000701375
135,1326.39,0.84746,0.49234,1.12036,0.96093,0.96719,0.98215,0.81701,0.62806,0.38576,0.97239,0.00069725,0.00069725,0.00069725
136,1336.69,0.83736,0.49066,1.12143,0.96024,0.96096,0.98518,0.81993,0.63165,0.43098,0.98247,0.000693125,0.000693125,0.000693125
137,1346.83,0.83009,0.50318,1.1042,0.96589,0.94389,0.98553,0.82686,0.63023,0.397,0.97725,0.000689,0.000689,0.000689
138,1356.57,0.80674,0.48645,1.09301,0.97552,0.94142,0.98624,0.82626,0.66011,0.39859,0.98703,0.000684875,0.000684875,0.000684875
139,1366.29,0.83397,0.48981,1.11935,0.97007,0.953,0.98662,0.82627,0.66465,0.38873,0.97822,0.00068075,0.00068075,0.00068075
140,1376.83,0.85071,0.49379,1.11031,0.97208,0.94974,0.98394,0.82149,0.66564,0.38558,0.98519,0.000676625,0.000676625,0.000676625
141,1386.5,0.8105,0.48029,1.10461,0.96077,0.96684,0.98279,0.84485,0.59397,0.34754,0.95246,0.0006725,0.0006725,0.0006725
142,1396.9,0.8228,0.4843,1.10749,0.96735,0.94142,0.98027,0.81848,0.65791,0.41624,0.98386,0.000668375,0.000668375,0.000668375
143,1407.35,0.82347,0.48678,1.11121,0.9782,0.93912,0.98608,0.83181,0.64548,0.39015,0.98266,0.00066425,0.00066425,0.00066425
144,1417.43,0.82713,0.48239,1.12331,0.95227,0.97228,0.98255,0.80649,0.75087,0.42037,1.04143,0.000660125,0.000660125,0.000660125
145,1427.17,0.81882,0.47715,1.11249,0.95485,0.95662,0.98445,0.8271,0.63885,0.43001,0.97475,0.000656,0.000656,0.000656
146,1437.23,0.81816,0.47583,1.11205,0.96669,0.93784,0.98272,0.82354,0.66461,0.4047,0.99211,0.000651875,0.000651875,0.000651875
147,1446.9,0.81845,0.48933,1.10743,0.96022,0.96062,0.98236,0.83809,0.63124,0.36889,0.95992,0.00064775,0.00064775,0.00064775
148,1456.95,0.80591,0.50693,1.10016,0.96334,0.95281,0.98215,0.83,0.66387,0.38051,0.97558,0.000643625,0.000643625,0.000643625
149,1466.72,0.79461,0.4699,1.09298,0.955,0.9664,0.9818,0.81774,0.69192,0.36579,0.99703,0.0006395,0.0006395,0.0006395
150,1476.85,0.80921,0.46578,1.09619,0.96043,0.95469,0.98429,0.83454,0.62425,0.37258,0.95898,0.000635375,0.000635375,0.000635375
151,1486.79,0.79844,0.48158,1.09297,0.97657,0.95065,0.9857,0.82585,0.69818,0.38954,0.99261,0.00063125,0.00063125,0.00063125
152,1496.58,0.79689,0.47935,1.09196,0.96712,0.95499,0.9857,0.84099,0.61687,0.40597,0.95859,0.000627125,0.000627125,0.000627125
153,1506.34,0.81387,0.48306,1.10629,0.95891,0.95226,0.98483,0.84479,0.59053,0.39593,0.95752,0.000623,0.000623,0.000623
154,1516.55,0.80284,0.47785,1.1059,0.96686,0.95749,0.97992,0.83206,0.60191,0.38647,0.95984,0.000618875,0.000618875,0.000618875
155,1526.6,0.80104,0.45986,1.1026,0.96878,0.96396,0.98665,0.83823,0.61192,0.39451,0.95005,0.00061475,0.00061475,0.00061475
156,1536.97,0.83028,0.49334,1.12028,0.96741,0.97051,0.98163,0.84742,0.58989,0.39434,0.94199,0.000610625,0.000610625,0.000610625
157,1547.11,0.8183,0.49186,1.10633,0.96268,0.9646,0.98754,0.83863,0.60929,0.35892,0.95547,0.0006065,0.0006065,0.0006065
158,1556.84,0.78621,0.47057,1.10461,0.97127,0.95485,0.98621,0.83971,0.62094,0.35448,0.95563,0.000602375,0.000602375,0.000602375
159,1566.53,0.78684,0.45528,1.09556,0.97373,0.94959,0.98591,0.83569,0.61445,0.36879,0.95492,0.00059825,0.00059825,0.00059825
160,1576.24,0.78168,0.45278,1.10339,0.96126,0.96101,0.98387,0.85419,0.58331,0.37624,0.94462,0.000594125,0.000594125,0.000594125
161,1586.23,0.78843,0.46661,1.09698,0.96843,0.96397,0.9869,0.83182,0.60516,0.37872,0.95202,0.00059,0.00059,0.00059
162,1596.54,0.78036,0.44969,1.0862,0.97551,0.95606,0.98361,0.84171,0.58846,0.38871,0.94937,0.000585875,0.000585875,0.000585875
163,1606.56,0.79912,0.46062,1.10236,0.9581,0.96586,0.98571,0.8138,0.68943,0.40961,0.99639,0.00058175,0.00058175,0.00058175
164,1616.3,0.78136,0.46081,1.08918,0.96928,0.9615,0.98591,0.82944,0.62678,0.37455,0.96932,0.000577625,0.000577625,0.000577625
165,1626.64,0.78159,0.46475,1.0862,0.97151,0.96181,0.98863,0.8449,0.5872,0.35434,0.95191,0.0005735,0.0005735,0.0005735
166,1636.77,0.7929,0.47815,1.10072,0.9703,0.96073,0.98772,0.81969,0.72019,0.38859,1.00725,0.000569375,0.000569375,0.000569375
167,1646.72,0.793,0.46558,1.09263,0.96097,0.9582,0.98482,0.83923,0.64662,0.38569,0.97208,0.00056525,0.00056525,0.00056525
168,1657.32,0.80093,0.45557,1.0982,0.9699,0.96188,0.98509,0.84215,0.62039,0.37185,0.96081,0.000561125,0.000561125,0.000561125
169,1667.28,0.79669,0.46509,1.09429,0.95913,0.96951,0.98577,0.83582,0.6269,0.38706,0.96408,0.000557,0.000557,0.000557
170,1677.22,0.79094,0.46369,1.09636,0.96529,0.9629,0.98598,0.8286,0.6649,0.37109,0.98489,0.000552875,0.000552875,0.000552875
171,1687.48,0.77525,0.44318,1.07064,0.96932,0.962,0.98651,0.84788,0.62272,0.37528,0.96846,0.00054875,0.00054875,0.00054875
172,1697.46,0.77347,0.44785,1.07423,0.96927,0.95955,0.98176,0.83307,0.60527,0.36219,0.96187,0.000544625,0.000544625,0.000544625
173,1707.53,0.77599,0.44812,1.08071,0.96716,0.9647,0.98466,0.8419,0.60815,0.36721,0.96611,0.0005405,0.0005405,0.0005405
174,1717.77,0.77782,0.46303,1.08366,0.97351,0.96142,0.9861,0.8493,0.60185,0.37784,0.95181,0.000536375,0.000536375,0.000536375
175,1727.91,0.77321,0.45271,1.09186,0.96105,0.96238,0.98127,0.82319,0.68101,0.45028,0.9922,0.00053225,0.00053225,0.00053225
176,1737.76,0.7738,0.45393,1.08096,0.95785,0.95639,0.98176,0.83643,0.64022,0.40173,0.96965,0.000528125,0.000528125,0.000528125
177,1747.73,0.77286,0.46079,1.09433,0.95422,0.96831,0.98519,0.83911,0.63432,0.36968,0.97073,0.000524,0.000524,0.000524
178,1757.81,0.76665,0.45178,1.09101,0.97329,0.95346,0.98494,0.85967,0.57506,0.36989,0.94229,0.000519875,0.000519875,0.000519875
179,1768.34,0.77627,0.45693,1.10113,0.96749,0.9691,0.98345,0.84236,0.60373,0.36182,0.95625,0.00051575,0.00051575,0.00051575
180,1778.27,0.75878,0.45176,1.0804,0.96164,0.96682,0.98431,0.85931,0.5586,0.39998,0.92809,0.000511625,0.000511625,0.000511625
181,1788.97,0.77731,0.45255,1.07904,0.97002,0.94961,0.9783,0.82794,0.64851,0.37236,0.9671,0.0005075,0.0005075,0.0005075
182,1798.94,0.76234,0.44402,1.0711,0.97511,0.94934,0.9798,0.84092,0.58967,0.36853,0.93948,0.000503375,0.000503375,0.000503375
183,1808.96,0.76406,0.44699,1.07583,0.9711,0.95732,0.98384,0.8469,0.60428,0.36274,0.94808,0.00049925,0.00049925,0.00049925
184,1819,0.7702,0.44909,1.08531,0.97123,0.958,0.98317,0.85598,0.60016,0.37261,0.95091,0.000495125,0.000495125,0.000495125
185,1829.06,0.7691,0.45624,1.07938,0.96592,0.95723,0.98596,0.81827,0.6728,0.37021,0.98749,0.000491,0.000491,0.000491
186,1838.67,0.77471,0.45084,1.08528,0.94995,0.96763,0.98568,0.82484,0.62611,0.36556,0.96395,0.000486875,0.000486875,0.000486875
